Tag,ContractID,ContractName,ContractTypeName,SalesRepID,SalesRepName,CustomerID,CustomerName,CustomerAddress,ProductID,VendorID,ListPrice,UOM,Description,ContractPrice
2,1063,BUILDINGS,Base,1,ERIC S.,10015,"STAHL BROADWAY CO., LLC","225 WEST 106TH STREETC/O STAHL REAL ESTATE - 277 PARK AVENUE - SUITE 47 NEW YORK, NY 10172",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10031,300 WEST END AVENUE,"HOFFMAN MANAGEMENT300 WEST END AVENUE NEW YORK, NY 10023",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10062,135 EAST 39TH STREET,"C/O HALSTEAD MANAGEMENT770 LEXINGTON AVE, 6TH FLOOR NEW YORK, NY 10065",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10072,242 BROOME STREET,"C/O HALSTEAD MANAGEMENT770 LEXINGTON AVE, 6TH FLOOR NEW YORK, NY 10065",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10086,500 PARK TOWER CONDOMINIMIUM,"C/O HALSTEAD MANAGEMENT770 LEXINGTON AVE, 6TH FLOOR NEW YORK, NY 10065",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10091,800 WEST END AVENUE,"C/O HALSTEAD MANAGEMENT770 LEXINGTON AVE, 6TH FLOOR NEW YORK, NY 10065",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10094,ALWYN COURT,"C/O HALSTEAD MANAGEMENT770 LEXINGTON AVE, 6TH FLOOR NEW YORK, NY 10065",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10167,200 EAST TENANTS CORPORATION,"FIRST SERVICE - 200 EAST TENANTS CORPORATION200 EAST 57TH STREET NEW YORK, NY 10022",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10170,242 EAST 25TH APARTMENT CORP,"242 EAST 25TH STREETC/O MD SQUARED PROPERY GROUP NEW YORK, NY 10010",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10174,325 LEX,"C/O FIRST SERVICE RESIDENTIAL575 FIFTH AVENUE FL 9 NEW YORK, NY 10017",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10179,45 PARK AVE,"45 PARK AVE CONDOMIMUM (7186) - C/O FIRST SERVICE622 THIRD AVE. NEW YORK, NY 10017",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10190,85 WEST BROADWAY CONDOMINIUM,"85 WEST BROADWAYC/O FIRST SERVICE RESIDENTIAL NEW YORK, NC 10007",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10194,BACCARAT HOTEL & RESIDENCES,"RESIDENTAL SECTION - 20 WEST 53RD ST CONDOC/O FIRST SERVICE RESIDENTIAL NEW YORK, NY 10019",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10197,CAST IRON BUILDING,"FIRST SERVICE - CAST IRON BUILDING67 EAST 11TH STREET NEW YORK, NY 10003",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10200,CIPRIANI CLUB RESIDENCES,"55 WALL STREETC/O HALSTEAD MANAGEMENT NEW YORK, NY 10005",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10204,GRACIE GARDENS,"FIRST SERVICE - GRACIE GARDENS525 EAST 89TH STREET NEW YORK, NY 10128",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10215,ONE LINCOLN SQUARE CONDOMINIUM,"150 COLUMBUS AVEC/O FIRST SERVICE RESIDENTIAL NEW YORK, NY 10023",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10217,PARK TOWERS,"FIRST SERVICE - PARK TOWERS201 EAST 17TH STREET NEW YORK, NY 10003",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10224,THE AMERICA,"FIRST SERVICE - THE AMERICA300 EAST 85TH STREET NEW YORK, NY 10028",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10226,THE BEEKMAN MASTER CONDO,"THE BEEKMAN RESIDENCES CONDO - C/O FIRST SERVICEP.O. BOX 36096 CHARLOTTE, NC 28236",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10227,THE BEEKMAN RESIDENCES CONDO,"RESIDENTIAL SECTION- C/O FIRST SERVICE RESIDENTIALP.O. BOX 36096 CHARLOTTE, NC 28236",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10229,THE CLAREMONT CONDOMINIUM,"FIRST SERVICE - THE CLAREMONT CONDOMINIUM255 WEST 85TH STREET NEW YORK, NY 10023",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10230,THE DANIELLE APARTMENT CORP,"FIRST SERVICE - THE DANIELLE APARTMENT CORP.140 WEST 71ST STREET NEW YORK, NY 10023",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10233,THE HARMONY,"FIRST SERVICE - THE HARMONY61 WEST 62ND STREET NEW YORK, NY 10023",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10236,THE SHEPHARD,"275 WEST 10TH STREETC/O BROWN HARRIS STEVENS MANAGEMENT LLC NEW YORK, NY 10014",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10241,THE VAUX CONDOMINIUM,"FIRST SERVICE - THE VAUX CONDOMINIUM372 CENTRAL PARK WEST NEW YORK, NY 10025",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10246,TWENTY EXCHANGE,"20 EXCHANGE PLACEC/O THE DERMOT COMPANY NEW YORK, NY 10005",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10286,169 EAST 69TH STREET,"DOUGLAS ELLIMAN169 EAST 69TH STREET NEW YORK, NY 10021",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10290,222 RIVERSIDE DRIVE,"DOUGLAS ELLIMAN222 RIVERSIDE DRIVE NEW YORK, NY 10025",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10317,BEEKMAN CAMPANILE,"DOUGLAS ELLIMAN - BEEKMAN CAMPANILE450 EAST 52ND STREET NEW YORK, NY 10022",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10331,SHERMAN TOWERS,"DOUGLAS ELLIMAN - SHERMAN TOWERS363 EAST 76TH STREET NEW YORK, NY 10021",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10341,YVES CHELSEA CONDOMINIMUM,"DOUGLAS ELLIMAN - YVES CHELSEA CONDOMINIMUM166 WEST 18TH STREET NEW YORK, NY 10011",,,,,,
2,1063,BUILDINGS,Base,1,ERIC S.,10346,110 EAST 36TH STREET,"110 EAST 36TH STREETC/O CHARLES H. GREENTHAL NEW YORK, NY 10016",,,,,,
